/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/Basketball/v_Basketball_g15_c07.avi 0
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/Basketball/v_Basketball_g16_c02.avi 0
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/Basketball/v_Basketball_g16_c06.avi 0
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/Basketball/v_Basketball_g17_c04.avi 0
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/Basketball/v_Basketball_g19_c05.avi 0
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/Basketball/v_Basketball_g19_c07.avi 0
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/Basketball/v_Basketball_g21_c03.avi 0
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/Basketball/v_Basketball_g22_c05.avi 0
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/Basketball/v_Basketball_g23_c04.avi 0
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/Basketball/v_Basketball_g23_c06.avi 0
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/Basketball/v_Basketball_g25_c02.avi 0
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g01_c02.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g01_c04.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g02_c03.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g03_c03.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g04_c01.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g06_c01.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g07_c03.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g07_c05.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g08_c05.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g09_c02.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g10_c01.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g11_c04.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g13_c02.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g15_c01.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g15_c03.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g15_c05.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g16_c02.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g16_c04.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g16_c06.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g17_c02.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g18_c05.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g19_c03.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g20_c05.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g21_c01.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g21_c03.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g22_c03.avi 1
/home/pratiky1/nilanb_ada/users/pratiky1/fact/VideoMAEv2/dataset/UCF101_subset_basketball/train/BasketballDunk/v_BasketballDunk_g23_c01.avi 1
